date	DE1M_RGM1	JP1M_RJP1	TH1M_RTH1	US1M_RUS1		de3m_RGM3	jp3m_RJP3	th3m_RTH3	us3m_RUS3		dem_SGM	jpy_SJP	thb_STH
1/26/93	8.750	3.625	10.000	3.188		8.563	3.563	10.000	3.313		1.577	123.580	25.450
1/27/93	8.750	3.688	NA	3.188		8.563	3.563	NA	3.313		1.586	124.160	25.450
1/28/93	8.750	3.688	10.000	3.188		8.563	3.625	10.000	3.313		1.586	124.170	25.470
1/29/93	8.750	3.688	10.000	3.188		8.563	3.563	10.000	3.313		1.611	124.730	25.500
2/1/93	8.688	3.563	10.000	3.125		8.500	3.500	10.000	3.250		1.637	125.100	25.550
2/2/93	8.688	3.563	10.000	3.188		8.438	3.500	10.000	3.313		1.641	124.650	25.550
2/3/93	8.625	3.375	10.000	3.188		8.375	3.375	10.000	3.313		1.646	124.450	25.550
2/4/93	8.625	3.313	9.500	3.188		8.313	3.313	9.500	3.313		1.657	124.750	25.590
2/5/93	8.500	3.313	9.000	3.188		8.188	3.313	9.500	3.250		1.661	124.450	25.590
2/8/93	8.625	3.188	9.500	3.125		8.375	3.313	9.500	3.250		1.656	123.810	25.590
2/9/93	8.625	3.188	9.000	3.125		8.375	3.250	9.500	3.250		1.654	121.250	25.560
2/10/93	8.688	3.250	9.000	3.125		8.438	3.313	9.500	3.250		1.662	121.450	25.560
2/11/93	8.625	3.250	9.000	3.125		8.375	3.313	9.500	3.250		1.658	121.300	25.560
2/12/93	8.688	3.250	9.000	3.125		8.438	3.313	9.500	3.250		1.659	120.700	25.560
2/15/93	8.688	3.250	9.000	3.125		8.438	3.313	9.500	3.250		1.659	120.940	25.560
2/16/93	8.688	3.250	8.500	3.125		8.438	3.313	9.000	3.250		1.630	119.990	25.560
2/17/93	8.688	3.250	8.500	3.125		8.438	3.250	9.000	3.250		1.624	119.700	25.560
2/18/93	8.688	3.250	8.500	3.125		8.438	3.313	9.000	3.188		1.632	119.200	25.560
2/19/93	8.688	3.250	9.500	3.125		8.438	3.313	9.500	3.188		1.640	118.350	25.460
2/22/93	8.625	3.250	9.750	3.125		8.313	3.313	9.500	3.188		1.622	116.350	25.460
2/23/93	8.625	3.250	9.750	3.125		8.313	3.313	9.500	3.188		1.624	117.100	25.460
2/24/93	8.688	3.250	9.750	3.125		8.375	3.375	9.500	3.188		1.626	117.700	25.460
2/25/93	8.688	3.375	9.750	3.188		8.375	3.313	9.500	3.188		1.636	117.500	25.460
2/26/93	8.688	3.438	10.000	3.188		8.313	3.313	10.500	3.188		1.646	118.250	25.460
3/1/93	8.563	3.500	10.500	3.188		8.188	3.313	10.000	3.188		1.655	118.760	25.480
3/2/93	8.563	3.500	10.500	3.188		8.188	3.313	10.000	3.188		1.640	117.750	25.470
3/3/93	8.500	3.500	10.500	3.188		8.125	3.313	10.000	3.188		1.646	116.650	25.420
3/4/93	8.500	3.438	10.500	3.188		8.063	3.313	10.000	3.188		1.638	116.800	25.440
3/5/93	8.438	3.438	10.500	3.188		8.000	3.250	10.000	3.188		1.669	117.650	25.440
3/8/93	8.375	3.438	NA	3.188		8.000	3.250	NA	3.250		1.664	116.870	25.450
3/9/93	8.375	3.438	10.000	3.188		7.938	3.250	10.000	3.250		1.667	117.700	25.440
3/10/93	8.375	3.438	10.000	3.188		7.938	3.250	10.000	3.250		1.663	118.050	25.450
3/11/93	8.313	3.375	10.000	3.188		7.938	3.188	10.000	3.250		1.662	117.630	25.480
3/12/93	8.313	3.375	10.500	3.188		7.875	3.250	10.500	3.250		1.666	118.080	25.480
3/15/93	8.313	3.438	10.000	3.188		7.813	3.250	10.000	3.250		1.664	118.580	25.480
3/16/93	8.313	3.438	9.500	3.188		7.813	3.250	10.000	3.250		1.665	117.000	25.480
3/17/93	8.313	3.438	9.500	3.188		7.813	3.313	10.000	3.250		1.662	117.280	25.480
3/18/93	8.313	3.438	9.500	3.188		7.813	3.313	10.000	3.250		1.644	115.750	25.480
3/19/93	8.375	3.500	9.500	3.188		7.875	3.313	10.000	3.250		1.637	116.150	25.480
3/22/93	8.438	3.563	9.500	3.188		7.938	3.313	10.000	3.250		1.639	115.770	25.380
3/23/93	8.500	3.625	9.500	3.188		8.063	3.375	10.000	3.250		1.630	116.150	25.480
3/24/93	8.563	3.625	9.500	3.188		8.063	3.375	10.000	3.250		1.638	117.600	25.480
3/25/93	8.500	3.688	NA	3.188		8.063	3.438	NA	3.250		1.644	117.300	25.430
3/26/93	8.438	3.750	10.500	3.188		8.000	3.438	10.000	3.250		1.635	116.550	25.430
3/29/93	8.375	3.625	10.500	3.188		8.000	3.500	10.000	3.313		1.625	116.800	25.430
3/30/93	8.313	3.313	10.500	3.188		7.938	3.313	10.000	3.250		1.618	116.650	25.410
3/31/93	8.313	3.375	10.500	3.188		7.938	3.313	10.000	3.250		1.607	114.880	25.410
4/1/93	8.313	3.313	10.500	3.188		8.000	3.313	10.000	3.250		1.593	114.050	25.360
4/2/93	8.375	3.250	10.250	3.188		8.063	3.250	10.000	3.250		1.601	113.800	25.320
4/5/93	8.375	3.250	10.500	3.188		8.000	3.250	10.000	3.250		1.595	113.690	25.320
4/6/93	8.313	3.250	NA	3.188		8.000	3.250	NA	3.250		1.611	114.000	25.320
4/7/93	8.188	3.250	10.000	3.188		7.938	3.250	10.500	3.250		1.619	113.550	25.320
4/8/93	8.188	2.750	10.000	3.188		7.875	3.250	10.500	3.250		1.605	113.350	25.320
4/9/93	NA	NA	NA	NA		NA	NA	NA	NA		1.605	113.200	NA
4/12/93	NA	NA	NA	NA		NA	NA	NA	NA		1.593	112.900	25.230
4/13/93	8.250	3.250	NA	3.188		7.938	3.250	NA	3.250		1.580	113.500	25.320
4/14/93	8.250	3.250	NA	3.188		7.938	3.250	NA	3.250		1.592	113.710	25.320
4/15/93	8.250	3.250	10.000	3.188		7.938	3.250	10.500	3.250		1.607	113.180	25.220
4/16/93	8.250	3.250	10.000	3.188		7.938	3.250	10.500	3.250		1.617	112.300	25.220
4/19/93	8.250	3.250	10.500	3.188		7.938	3.250	10.000	3.250		1.600	111.080	25.220
4/20/93	8.250	3.250	10.500	3.188		7.938	3.250	10.000	3.250		1.597	110.550	25.220
4/21/93	8.188	3.250	10.500	3.125		7.938	3.250	10.000	3.188		1.599	110.650	25.220
4/22/93	8.125	3.250	10.500	3.125		7.938	3.250	10.000	3.188		1.593	109.990	25.220
4/23/93	7.938	3.250	10.500	3.125		7.813	3.250	10.000	3.188		1.585	110.700	25.200
4/26/93	8.000	3.250	10.500	3.125		7.875	3.250	10.000	3.188		1.569	110.580	25.100
4/27/93	7.938	3.313	10.500	3.125		7.813	3.250	10.000	3.188		1.587	111.980	25.170
4/28/93	7.875	3.250	10.500	3.125		7.688	3.250	10.000	3.188		1.580	112.070	25.230
4/29/93	7.875	3.250	10.500	3.125		7.688	3.250	10.000	3.188		1.578	111.400	25.250
4/30/93	7.875	3.250	10.500	3.125		7.688	3.250	10.000	3.188		1.586	111.050	25.250
5/3/93	NA	NA	NA	NA		NA	NA	NA	NA		1.581	110.880	25.200
5/4/93	7.813	3.250	10.500	3.125		7.625	3.250	10.000	3.188		1.575	110.150	25.200
5/5/93	7.750	3.250	10.500	3.125		7.563	3.250	10.000	3.188		1.580	110.200	25.220
5/6/93	7.688	3.250	NA	3.125		7.563	3.250	NA	3.188		1.574	110.050	25.220
5/7/93	7.750	3.250	NA	3.125		7.563	3.250	NA	3.188		1.587	110.400	25.220
5/10/93	7.813	3.250	10.500	3.125		7.500	3.250	10.000	3.188		1.609	111.830	25.220
5/11/93	7.688	3.250	10.250	3.125		7.500	3.250	10.000	3.188		1.608	111.380	25.260
5/12/93	7.625	3.250	10.500	3.125		7.375	3.250	10.000	3.188		1.611	111.550	25.270
5/13/93	7.563	3.250	10.250	3.125		7.250	3.250	10.000	3.188		1.617	111.950	25.270
5/14/93	7.625	3.250	10.250	3.125		7.313	3.250	10.000	3.250		1.603	110.730	25.270
5/17/93	7.500	3.250	10.250	3.125		7.375	3.250	10.000	3.250		1.614	111.340	25.250
5/18/93	7.688	3.250	10.250	3.125		7.375	3.250	10.000	3.250		1.624	111.460	25.280
5/19/93	7.688	3.250	10.250	3.125		7.375	3.250	10.000	3.250		1.624	110.800	25.280
5/20/93	7.750	3.313	10.250	3.125		7.438	3.313	10.000	3.250		1.618	110.750	25.280
5/21/93	7.750	3.313	10.250	3.125		7.438	3.313	10.000	3.250		1.626	110.500	25.280
5/24/93	7.813	3.313	10.250	3.188		7.500	3.313	10.000	3.313		1.637	110.650	25.260
5/25/93	7.813	3.313	10.250	3.188		7.500	3.313	10.000	3.313		1.631	109.350	25.240
5/26/93	7.875	3.313	10.250	3.188		7.563	3.313	10.000	3.313		1.629	108.500	25.260
5/27/93	7.938	3.313	10.250	3.188		7.625	3.313	10.000	3.250		1.606	107.370	25.220
5/28/93	8.000	3.313	10.250	3.250		7.625	3.313	10.000	3.375		1.588	106.950	25.160
5/31/93	NA	NA	10.000	NA		NA	NA	9.500	NA		1.590	107.080	25.110
6/1/93	8.000	3.313	NA	3.250		7.750	3.313	NA	3.313		1.583	107.100	25.160
6/2/93	7.938	3.250	10.000	3.188		7.688	3.250	9.500	3.313		1.599	107.200	25.110
6/3/93	7.875	3.250	10.000	3.188		7.625	3.250	9.500	3.313		1.597	107.200	25.190
6/4/93	7.813	3.250	NA	3.188		7.625	3.250	NA	3.313		1.628	107.790	25.110
6/7/93	7.813	3.250	10.500	3.250		7.625	3.250	10.000	3.375		1.621	107.240	25.090
6/8/93	7.813	3.250	10.500	3.250		7.625	3.250	10.000	3.375		1.626	106.250	25.090
6/9/93	7.813	3.250	10.500	3.250		7.563	3.250	10.000	3.375		1.636	106.370	25.200
6/10/93	7.813	3.250	10.500	3.250		7.563	3.250	10.000	3.375		1.628	106.050	25.200
6/11/93	7.813	3.250	10.500	3.250		7.625	3.250	10.000	3.375		1.627	106.180	25.070
6/14/93	7.813	3.250	10.500	3.250		7.625	3.250	10.000	3.375		1.629	105.090	25.140
6/15/93	7.813	3.250	10.500	3.188		7.625	3.250	10.000	3.313		1.647	106.050	25.100
6/16/93	7.750	3.250	10.500	3.188		7.563	3.250	10.000	3.313		1.657	106.600	25.100
6/17/93	7.750	3.188	10.250	3.188		7.500	3.188	10.000	3.313		1.661	107.290	25.220
6/18/93	7.750	3.250	10.250	3.188		7.500	3.250	10.000	3.313		1.682	109.600	25.220
6/21/93	7.688	3.250	10.250	3.188		7.500	3.250	10.000	3.313		1.688	110.670	25.200
6/22/93	7.750	3.250	10.250	3.188		7.500	3.250	10.000	3.313		1.697	110.930	25.200
6/23/93	7.750	3.250	10.250	3.250		7.500	3.250	10.000	3.375		1.692	108.850	25.350
6/24/93	7.813	3.250	10.250	3.250		7.563	3.250	10.000	3.375		1.707	108.600	25.200
6/25/93	7.875	3.250	10.250	3.250		7.625	3.250	10.000	3.375		1.708	106.250	25.220
6/28/93	7.875	3.250	10.250	3.188		7.625	3.250	10.000	3.313		1.696	106.270	25.200
6/29/93	7.813	3.250	10.000	3.188		7.563	3.313	10.000	3.313		1.688	106.420	25.234
6/30/93	7.813	3.250	10.000	3.188		7.563	3.313	10.000	3.313		1.709	107.300	25.200
7/1/93	7.688	3.250	NA	3.188		7.438	3.313	NA	3.313		1.693	107.370	25.100
7/2/93	7.688	3.250	NA	3.188		7.438	3.313	NA	3.313		1.698	108.600	25.200
7/5/93	7.625	3.250	NA	3.188		7.438	3.250	NA	3.250		1.697	109.050	25.200
7/6/93	7.563	3.250	10.000	3.125		7.438	3.250	10.000	3.250		1.705	108.990	25.140
7/7/93	7.500	3.250	9.500	3.188		7.375	3.250	10.000	3.313		1.707	107.580	25.150
7/8/93	7.500	3.250	9.000	3.188		7.375	3.250	9.750	3.313		1.702	108.600	25.150
7/9/93	7.500	3.250	9.000	3.188		7.375	3.250	9.750	3.313		1.723	110.000	25.350
7/12/93	7.500	3.250	9.000	3.188		7.375	3.250	9.750	3.313		1.731	109.350	25.350
7/13/93	7.438	3.250	9.000	3.188		7.313	3.250	9.750	3.313		1.719	108.130	25.200
7/14/93	7.438	3.250	9.000	3.188		7.313	3.250	9.750	3.313		1.716	107.050	25.350
7/15/93	7.375	3.250	9.000	3.188		7.250	3.250	9.750	3.313		1.723	108.250	25.350
7/16/93	7.313	3.250	9.000	3.125		7.188	3.250	9.750	3.250		1.717	107.550	25.200
7/19/93	7.250	3.250	9.000	3.125		7.125	3.250	9.750	3.250		1.707	108.550	25.350
7/20/93	7.250	3.250	9.000	3.125		7.125	3.250	9.500	3.250		1.699	108.170	25.309
7/21/93	7.250	3.250	9.000	3.125		7.125	3.250	9.500	3.250		1.698	108.150	25.350
7/22/93	7.250	3.250	9.000	3.188		7.125	3.250	9.750	3.313		1.706	105.700	25.310
7/23/93	7.188	3.250	NA	3.188		7.063	3.250	NA	3.313		1.721	107.070	25.310
7/26/93	7.063	3.250	9.000	3.188		6.938	3.250	9.750	3.313		1.726	106.750	25.310
7/27/93	7.063	3.250	9.000	3.188		6.938	3.250	9.750	3.313		1.728	106.210	25.350
7/28/93	7.063	3.250	9.000	3.188		6.938	3.250	9.750	3.313		1.719	106.020	25.350
7/29/93	7.000	3.313	9.000	3.188		6.875	3.250	9.750	3.313		1.740	106.550	25.280
7/30/93	7.063	3.313	9.500	3.188		6.875	3.250	9.750	3.313		1.742	105.100	25.350
8/2/93	6.938	3.313	9.500	3.188		6.813	3.250	9.750	3.313		1.709	104.340	25.250
8/3/93	6.750	3.313	NA	3.188		6.688	3.250	NA	3.313		1.707	104.450	25.092
8/4/93	6.813	3.313	9.500	3.188		6.688	3.250	10.000	3.313		1.713	104.900	25.220
8/5/93	6.750	3.313	9.500	3.188		6.625	3.250	10.000	3.313		1.711	104.380	25.230
8/6/93	6.625	3.313	9.500	3.188		6.500	3.250	10.000	3.250		1.704	104.400	25.230
8/9/93	6.688	3.313	NA	3.188		6.563	3.250	NA	3.250		1.694	104.950	25.210
8/10/93	6.813	3.313	9.500	3.188		6.625	3.250	10.000	3.250		1.717	104.640	25.230
8/11/93	6.813	3.313	9.500	3.188		6.625	3.250	10.000	3.250		1.722	103.690	25.216
8/12/93	6.750	3.250	NA	3.188		6.563	3.188	NA	3.250		1.725	102.990	25.230
8/13/93	6.813	3.188	NA	3.188		6.563	3.125	NA	3.250		1.712	101.850	25.200
8/16/93	6.813	3.063	9.000	3.188		6.563	3.000	9.500	3.250		1.687	101.620	25.200
8/17/93	6.813	3.000	9.250	3.188		6.563	2.938	9.750	3.250		1.694	101.020	25.150
8/18/93	6.813	3.000	9.250	3.188		6.563	2.875	9.750	3.250		1.681	101.630	25.200
8/19/93	6.813	3.063	9.000	3.188		6.563	2.938	9.500	3.250		1.687	105.840	25.180
8/20/93	6.813	3.063	8.500	3.188		6.563	2.938	9.500	3.250		1.676	104.430	25.160
8/23/93	6.813	3.063	8.500	3.188		6.563	2.938	9.500	3.250		1.685	103.050	25.210
8/24/93	6.813	3.000	9.250	3.188		6.563	2.875	9.750	3.250		1.680	103.730	25.150
8/25/93	6.813	3.000	9.250	3.188		6.563	2.875	9.750	3.250		1.684	105.050	25.200
8/26/93	6.813	3.000	9.250	3.188		6.563	2.875	9.750	3.250		1.667	104.410	25.200
8/27/93	6.938	3.125	9.000	3.188		6.688	2.875	9.750	3.250		1.665	103.800	25.200
8/30/93	NA	NA	9.000	NA		NA	NA	9.750	NA		1.672	103.800	25.130
8/31/93	6.938	3.000	9.000	3.188		6.688	2.750	9.750	3.250		1.676	104.750	25.200
9/1/93	6.938	3.000	9.250	3.188		6.625	2.750	9.750	3.250		1.660	105.350	25.200
9/2/93	6.938	3.000	9.250	3.188		6.625	2.750	9.750	3.250		1.645	105.950	25.200
9/3/93	6.875	3.063	NA	3.188		6.625	2.813	NA	3.188		1.618	104.690	25.200
9/6/93	6.875	3.063	9.250	3.125		6.563	2.813	9.750	3.188		1.615	104.410	25.200
9/7/93	6.813	2.875	9.250	3.125		6.563	2.688	9.750	3.188		1.614	104.280	25.147
9/8/93	6.875	2.875	9.000	3.125		6.563	2.688	9.500	3.188		1.615	105.490	25.200
9/9/93	6.875	2.813	9.000	3.125		6.563	2.625	9.500	3.188		1.602	105.350	25.200
9/10/93	6.813	2.813	9.000	3.125		6.563	2.688	9.500	3.188		1.598	106.150	25.200
9/13/93	6.875	2.875	9.000	3.125		6.625	2.750	9.500	3.188		1.608	106.300	25.200
9/14/93	6.875	2.875	9.000	3.125		6.625	2.750	9.500	3.188		1.611	105.950	25.200
9/15/93	6.875	2.875	9.000	3.188		6.625	2.750	9.500	3.188		1.597	105.930	25.200
9/16/93	6.875	2.875	9.000	3.188		6.625	2.688	9.500	3.188		1.605	104.250	25.150
9/17/93	6.938	2.813	9.000	3.188		6.688	2.688	9.500	3.188		1.613	104.500	25.150
9/20/93	6.938	2.750	9.000	3.188		6.688	2.688	9.500	3.188		1.610	104.610	25.200
9/21/93	6.875	2.688	9.000	3.188		6.625	2.563	9.500	3.188		1.639	106.500	25.200
9/22/93	6.938	2.688	9.000	3.188		6.688	2.563	9.500	3.188		1.632	106.320	25.150
9/23/93	6.875	2.688	8.500	3.188		6.625	2.563	9.000	3.188		1.643	105.870	25.200
9/24/93	6.938	2.688	8.500	3.188		6.688	2.625	9.000	3.188		1.639	106.000	25.280
9/27/93	6.938	2.688	8.500	3.188		6.688	2.625	9.000	3.188		1.629	106.200	25.280
9/28/93	7.000	2.625	8.000	3.188		6.688	2.625	9.000	3.188		1.613	105.030	25.280
9/29/93	6.938	2.563	8.000	3.188		6.750	2.563	8.500	3.375		1.614	105.050	25.280
9/30/93	6.938	2.563	8.000	3.188		6.750	2.563	8.500	3.375		1.635	106.300	25.280
10/1/93	6.938	2.500	8.000	3.188		6.750	2.500	8.500	3.375		1.631	105.900	25.280
10/4/93	6.938	2.500	8.000	3.188		6.750	2.500	8.500	3.375		1.623	105.650	25.280
10/5/93	6.938	2.500	7.500	3.188		6.750	2.500	8.500	3.375		1.626	105.800	25.280
10/6/93	6.938	2.500	7.500	3.188		6.750	2.500	8.500	3.375		1.624	105.660	25.280
10/7/93	6.875	2.563	7.500	3.188		6.750	2.500	8.500	3.375		1.623	105.000	25.280
10/8/93	6.875	2.563	7.500	3.188		6.750	2.500	8.500	3.375		1.605	106.150	25.140
10/11/93	6.875	2.563	7.500	3.188		6.750	2.500	8.500	3.375		1.606	106.200	25.280
10/12/93	6.875	2.563	7.500	3.188		6.750	2.500	8.500	3.375		1.596	106.050	25.280
10/13/93	6.938	2.563	7.500	3.188		6.688	2.500	8.500	3.375		1.602	105.950	25.200
10/14/93	6.813	2.563	7.500	3.188		6.688	2.500	8.500	3.375		1.613	107.250	25.200
10/15/93	6.750	2.563	7.500	3.188		6.625	2.500	8.500	3.375		1.617	107.200	25.200
10/18/93	6.750	2.563	7.500	3.188		6.625	2.500	8.500	3.375		1.640	107.500	25.200
10/19/93	6.750	2.563	6.500	3.188		6.625	2.500	7.500	3.375		1.642	107.100	25.200
10/20/93	6.750	2.563	6.500	3.188		6.625	2.500	7.500	3.375		1.639	107.390	25.200
10/21/93	6.750	2.500	6.500	3.188		6.625	2.438	7.500	3.375		1.668	108.300	25.200
10/22/93	6.563	2.500	6.500	3.188		6.438	2.438	7.500	3.375		1.679	108.100	25.200
10/25/93	6.563	2.563	NA	3.188		6.438	2.438	NA	3.375		1.686	108.580	25.200
10/26/93	6.563	2.500	6.500	3.188		6.438	2.438	7.500	3.438		1.679	108.350	25.200
10/27/93	6.563	2.500	6.500	3.188		6.500	2.438	7.500	3.438		1.681	108.700	25.200
10/28/93	6.625	2.500	7.000	3.188		6.500	2.438	8.000	3.438		1.676	108.170	25.200
10/29/93	6.625	2.500	7.000	3.188		6.500	2.375	8.000	3.438		1.688	108.600	25.400
11/1/93	6.625	2.500	7.000	3.188		6.500	2.375	8.000	3.438		1.695	108.250	25.400
11/2/93	6.563	2.500	7.000	3.188		6.500	2.375	8.000	3.500		1.703	107.850	25.400
11/3/93	6.563	2.500	7.000	3.188		6.438	2.375	8.000	3.500		1.691	107.700	25.400
11/4/93	6.563	2.500	7.000	3.188		6.438	2.375	8.000	3.500		1.696	108.230	25.400
11/5/93	6.563	2.500	6.500	3.188		6.438	2.375	7.500	3.500		1.695	108.400	25.400
11/8/93	6.563	2.500	6.500	3.188		6.438	2.375	7.500	3.500		1.686	107.830	25.400
11/9/93	6.500	2.500	6.500	3.188		6.438	2.375	7.500	3.500		1.693	107.950	25.400
11/10/93	6.500	2.500	6.500	3.188		6.438	2.375	7.500	3.500		1.688	107.200	25.400
11/11/93	6.500	2.500	6.500	3.188		6.375	2.375	7.500	3.500		1.693	106.400	25.400
11/12/93	6.438	2.500	6.500	3.188		6.313	2.375	7.500	3.500		1.686	105.750	25.400
11/15/93	6.375	2.500	6.500	3.188		6.250	2.375	7.500	3.500		1.695	106.730	25.400
11/16/93	6.313	2.500	6.000	3.125		6.188	2.375	7.000	3.438		1.706	106.810	25.400
11/17/93	6.313	2.500	6.000	3.125		6.188	2.375	7.000	3.438		1.704	106.900	25.400
11/18/93	6.313	2.500	6.500	3.188		6.125	2.375	7.500	3.500		1.713	107.350	25.400
11/19/93	6.313	2.500	6.000	3.188		6.125	2.375	7.000	3.500		1.715	108.550	25.400
11/22/93	6.313	2.500	6.000	3.188		6.188	2.313	7.000	3.500		1.704	108.500	25.400
11/23/93	6.375	2.500	NA	3.188		6.188	2.313	NA	3.500		1.702	108.370	25.400
11/24/93	6.375	2.500	6.000	3.125		6.250	2.313	7.000	3.500		1.704	108.160	25.400
11/25/93	6.375	2.438	6.000	3.125		6.188	2.313	7.000	3.500		1.708	108.380	25.400
11/26/93	6.375	2.375	6.000	3.125		6.250	2.313	7.000	3.500		1.714	108.980	25.400
11/29/93	6.500	2.375	6.000	3.563		6.250	2.250	7.000	3.500		1.709	109.250	25.400
11/30/93	6.563	2.313	6.000	3.563		6.250	2.188	7.000	3.500		1.717	109.080	25.400
12/1/93	6.500	2.313	6.000	3.563		6.250	2.125	7.000	3.500		1.723	108.790	25.400
12/2/93	6.438	2.188	6.000	3.500		6.188	2.000	7.000	3.500		1.723	108.820	25.400
12/3/93	6.375	2.188	6.000	3.500		6.125	2.000	7.000	3.500		1.721	108.600	25.400
12/6/93	6.375	2.250	NA	3.500		6.125	2.000	NA	3.500		1.702	107.890	25.400
12/7/93	6.375	2.313	6.000	3.438		6.125	2.000	7.000	3.438		1.704	107.520	25.450
12/8/93	6.313	2.313	6.500	3.375		6.125	2.063	7.000	3.438		1.709	109.000	25.450
12/9/93	6.313	2.375	6.500	3.375		6.063	2.063	7.500	3.375		1.705	108.620	25.450
12/10/93	6.313	2.375	NA	3.313		6.063	2.063	NA	3.375		1.699	109.200	25.450
12/13/93	6.375	2.375	6.500	3.313		6.125	2.063	7.500	3.375		1.709	109.000	25.450
12/14/93	6.438	2.375	6.500	3.313		6.125	2.125	7.500	3.375		1.715	109.400	25.350
12/15/93	6.438	2.375	6.500	3.250		6.125	2.125	7.500	3.313		1.718	109.780	25.350
12/16/93	6.438	2.438	6.500	3.250		6.125	2.188	7.500	3.313		1.710	109.560	25.330
12/17/93	6.563	2.438	6.500	3.188		6.188	2.125	7.500	3.250		1.708	110.190	25.330
12/20/93	6.563	2.375	6.500	3.188		6.188	2.000	7.500	3.250		1.713	110.620	25.330
12/21/93	6.500	2.375	6.500	3.250		6.188	2.063	7.000	3.313		1.709	111.160	25.330
12/22/93	6.563	2.438	6.500	3.250		6.188	2.125	7.000	3.313		1.702	110.390	25.330
12/23/93	6.563	2.375	6.500	3.250		6.188	2.125	7.000	3.313		1.694	110.680	25.330
12/24/93	6.625	2.375	6.500	3.250		6.188	2.125	7.000	3.313		1.697	110.880	25.330
12/27/93	NA	NA	6.500	NA		NA	NA	6.500	NA		1.701	111.460	25.470
12/28/93	NA	NA	6.500	NA		NA	NA	6.750	NA		1.699	111.430	NA
12/29/93	6.250	2.375	NA	3.313		5.938	2.125	NA	3.375		1.728	111.810	25.550
12/30/93	6.188	2.375	NA	3.250		5.938	2.125	NA	3.375		1.736	111.810	25.580
12/31/93	6.188	2.375	NA	3.250		5.938	2.063	NA	3.375		1.739	111.850	25.580
1/3/94	NA	2.375	6.500	NA		NA	2.125	7.500	NA		1.745	112.700	25.540
1/4/94	6.125	2.375	6.500	3.250		5.875	2.125	6.750	3.375		1.736	112.640	25.580
1/5/94	6.125	2.375	6.500	3.250		5.875	2.188	6.750	3.375		1.741	113.060	25.580
1/6/94	6.063	2.375	6.500	3.250		5.813	2.125	7.000	3.375		1.744	112.620	25.580
1/7/94	6.125	2.375	6.500	3.188		5.875	2.188	6.750	3.313		1.727	111.910	25.580
1/10/94	6.125	2.438	6.500	3.125		5.875	2.188	7.000	3.250		1.734	112.250	25.580
1/11/94	6.125	2.438	6.500	3.125		5.875	2.188	7.000	3.250		1.742	112.380	25.580
1/12/94	6.125	2.375	6.500	3.125		5.875	2.250	6.750	3.250		1.735	112.200	25.580
1/13/94	6.125	2.375	6.500	3.125		5.875	2.188	7.000	3.250		1.751	111.770	25.580
1/14/94	6.125	2.375	6.500	3.125		5.875	2.188	7.000	3.250		1.750	111.000	25.580
1/17/94	6.125	2.375	6.500	3.125		5.875	2.188	7.000	3.250		1.756	111.020	25.580
1/18/94	6.125	2.313	6.500	3.125		5.875	2.188	7.000	3.250		1.747	110.800	25.580
1/19/94	6.125	2.313	7.000	3.125		5.875	2.188	6.750	3.250		1.746	111.400	25.580
1/20/94	6.063	2.313	7.000	3.125		5.875	2.188	7.500	3.250		1.738	111.310	25.580
1/21/94	6.125	2.250	9.000	3.125		5.938	2.125	8.000	3.250		1.753	111.550	25.580
1/24/94	6.125	2.250	9.000	3.125		5.938	2.125	8.000	3.250		1.752	111.770	25.580
1/25/94	6.125	2.250	9.000	3.125		5.875	2.188	8.000	3.250		1.749	111.030	25.580
1/26/94	6.125	2.313	8.500	3.125		5.938	2.188	8.000	3.250		1.744	109.930	25.470
1/27/94	6.188	2.313	8.500	3.125		5.938	2.188	8.000	3.250		1.729	108.630	25.470
1/28/94	6.188	2.250	8.500	3.125		5.938	2.188	8.000	3.250		1.742	109.970	25.470
1/31/94	6.250	2.313	8.500	3.125		5.875	2.250	8.000	3.250		1.735	108.490	25.470
2/1/94	6.125	2.250	8.000	3.125		5.875	2.188	7.500	3.250		1.732	107.660	25.470
2/2/94	6.063	2.313	8.000	3.188		5.813	2.250	7.500	3.313		1.733	108.250	25.420
2/3/94	6.063	2.313	8.000	3.188		5.875	2.250	7.500	3.375		1.742	108.320	25.420
2/4/94	6.125	2.313	8.000	3.250		5.938	2.250	7.500	3.438		1.761	109.430	25.420
2/7/94	6.125	2.313	8.000	3.375		5.938	2.250	7.500	3.500		1.759	108.550	25.420
2/8/94	6.125	2.313	8.000	3.375		5.938	2.250	7.500	3.563		1.764	108.900	25.420
2/9/94	6.125	2.250	8.000	3.375		5.938	2.188	7.500	3.563		1.758	108.310	25.420
2/10/94	6.125	2.250	NA	3.375		5.938	2.188	NA	3.563		1.754	108.150	25.460
2/11/94	6.125	2.313	NA	3.375		5.938	2.250	NA	3.563		1.755	107.200	25.460
2/14/94	6.125	2.250	NA	3.375		5.938	2.188	NA	3.563		1.726	102.100	25.460
2/15/94	6.188	2.250	7.750	3.438		5.938	2.188	7.500	3.563		1.732	103.850	25.460
2/16/94	6.188	2.250	7.500	3.438		5.938	2.250	7.500	3.563		1.723	103.810	25.310
2/17/94	6.125	2.313	7.500	3.438		5.938	2.250	7.500	3.563		1.722	104.250	25.310
2/18/94	6.125	2.313	7.500	3.438		5.875	2.250	7.500	3.563		1.713	104.610	25.310
2/21/94	6.125	2.313	8.000	3.438		5.875	2.250	8.500	3.625		1.731	106.050	25.310
